개방자치단체코드,관리번호,관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연월,관리기관전화번호,WGS84위도,WGS84경도,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
3220000,202632200000802246,서울특별시 강남구청,,서울특별시 강남구 역삼동 765-4,어린이보호,3,,,30,,02-3423-6771,37.4971,127.0524,2026-01-01,,2026-05-16 22:28:35,2026-05-15 16:43:27
3220000,202632200000802247,서울특별시 강남구청,서울특별시 강남구 언주로69길 6,서울특별시 강남구 역삼동 773-10,생활방범,3,,,30,,02-3423-6771,37.4966,127.045,2026-01-01,,2026-05-16 22:28:35,2026-05-15 16:43:27
3220000,202632200000802248,서울특별시 강남구청,서울특별시 강남구 선릉로87길 14,서울특별시 강남구 역삼동 708-31,생활방범,2,,,30,,02-3423-6771,37.503,127.0483,2026-01-01,,2026-05-16 22:28:35,2026-05-15 16:43:27
3220000,202632200000802249,서울특별시 강남구청,서울특별시 강남구 역삼동 713-15,서울특별시 강남구 역삼동 713-15,생활방범,3,,,30,,02-3423-6771,37.5002,127.049,2026-01-01,,2026-05-16 22:28:35,2026-05-15 16:43:27
3220000,202632200000802250,서울특별시 강남구청,서울특별시 강남구 테헤란로44길 18,서울특별시 강남구 역삼동 712,생활방범,1,,,30,,02-3423-6771,37.5017,127.0454,2026-01-01,,2026-05-16 22:28:35,2026-05-15 16:43:27
3220000,202632200000802251,서울특별시 강남구청,서울특별시 강남구 역삼로 204,서울특별시 강남구 역삼동 769-1,생활방범,3,,,30,,02-3423-6771,37.4959,127.0395,2026-01-01,,2026-05-16 22:28:35,2026-05-15 16:43:27
3220000,202632200000802252,서울특별시 강남구청,서울특별시 강남구 선릉로 433,서울특별시 강남구 역삼동 802-31,생활방범,4,,,30,,02-3423-6771,37.5037,127.0492,2026-01-01,,2026-05-16 22:28:35,2026-05-15 16:43:27
3220000,202632200000802253,서울특별시 강남구청,서울특별시 강남구 논현로76길 11,서울특별시 강남구 역삼동 804-32,생활방범,4,,,30,,02-3423-6771,37.4971,127.0398,2026-01-01,,2026-05-16 22:28:35,2026-05-15 16:43:27
3220000,202632200000802254,서울특별시 강남구청,,서울특별시 강남구 도곡동 326,시설물관리,2,,,30,,02-3423-6771,37.4921,127.0547,2026-01-01,,2026-05-16 22:28:35,2026-05-15 16:43:27
3220000,202632200000802255,서울특별시 강남구청,,서울특별시 강남구 도곡동 467-30,시설물관리,3,,,30,,02-3423-6771,37.487,127.0536,2026-01-01,,2026-05-16 22:28:35,2026-05-15 16:43:27
3220000,202632200000802256,서울특별시 강남구청,,서울특별시 강남구 수서동 362-26,시설물관리,6,,,30,,02-3423-6771,37.492,127.0958,2026-01-01,,2026-05-16 22:28:35,2026-05-15 16:43:27
3220000,202632200000802257,서울특별시 강남구청,,서울특별시 강남구 도곡동 959-28,시설물관리,2,,,30,,02-3423-6771,37.4852,127.0376,2026-01-01,,2026-05-16 22:28:35,2026-05-15 16:43:27
3220000,202632200000802258,서울특별시 강남구청,,서울특별시 강남구 개포동 1164-4,시설물관리,2,,,30,,02-3423-6771,37.4721,127.0519,2026-01-01,,2026-05-16 22:28:35,2026-05-15 16:43:27
3220000,202632200000802259,서울특별시 강남구청,,서울특별시 강남구 대치동 513,시설물관리,2,,,30,,02-3423-6771,37.4942,127.0714,2026-01-01,,2026-05-16 22:28:35,2026-05-15 16:43:27
3220000,202632200000802260,서울특별시 강남구청,서울특별시 강남구 언주로30길 26,서울특별시 강남구 도곡동 467-29,시설물관리,2,,,30,,02-3423-6771,37.487,127.0536,2026-01-01,,2026-05-16 22:28:35,2026-05-15 16:43:27
3220000,202632200000802261,서울특별시 강남구청,,서울특별시 강남구 도곡동 915-6,시설물관리,3,,,30,,02-3423-6771,37.4852,127.0377,2026-01-01,,2026-05-16 22:28:35,2026-05-15 16:43:27
3220000,202632200000802262,서울특별시 강남구청,서울특별시 강남구 남부순환로2633,서울특별시 강남구 도곡동 914-2,시설물관리,2,,,30,,02-3423-6771,37.4851,127.0377,2026-01-01,,2026-05-16 22:28:35,2026-05-15 16:43:27
3220000,202632200000802263,서울특별시 강남구청,서울특별시 강남구 일원로3길 46,서울특별시 강남구 일원동 663-3,교통단속,1,,,30,,02-3423-6771,37.4923,127.0837,2026-01-01,,2026-05-16 22:28:35,2026-05-15 16:43:27
3220000,202632200000802264,서울특별시 강남구청,서울특별시 강남구 양재대로55길 11,서울특별시 강남구 일원동 644-3,교통단속,3,,,30,,02-3423-6771,37.4915,127.0878,2026-01-01,,2026-05-16 22:28:36,2026-05-15 16:43:27
3220000,202632200000802265,서울특별시 강남구청,,서울특별시 강남구 일원동 701-2,교통단속,6,,,30,,02-3423-6771,37.4935,127.0871,2026-01-01,,2026-05-16 22:28:36,2026-05-15 16:43:27
3220000,202632200000802266,서울특별시 강남구청,,서울특별시 강남구 일원동 702-7,교통단속,1,,,30,,02-3423-6771,37.4891,127.0818,2026-01-01,,2026-05-16 22:28:36,2026-05-15 16:43:27
3220000,202632200000802267,서울특별시 강남구청,,서울특별시 강남구 일원동 639-7,교통단속,1,,,30,,02-3423-6771,37.4957,127.0856,2026-01-01,,2026-05-16 22:28:36,2026-05-15 16:43:27
3220000,202632200000802268,서울특별시 강남구청,,서울특별시 강남구 일원동 683,교통단속,3,,,30,,02-3423-6771,37.491,127.081,2026-01-01,,2026-05-16 22:28:36,2026-05-15 16:43:27
3220000,202632200000802269,서울특별시 강남구청,서울특별시 강남구 개포로116길 21,서울특별시 강남구 일원동 621,어린이보호,5,,,30,,02-3423-6771,37.4919,127.0823,2026-01-01,,2026-05-16 22:28:36,2026-05-15 16:43:27
3220000,202632200000802270,서울특별시 강남구청,서울특별시 강남구 개포로118길 32,서울특별시 강남구 일원동 623,생활방범,4,,,30,,02-3423-6771,37.4941,127.0822,2026-01-01,,2026-05-16 22:28:36,2026-05-15 16:43:27
3220000,202632200000802271,서울특별시 강남구청,,서울특별시 강남구 일원동 708-6,생활방범,4,,,30,,02-3423-6771,37.493,127.0841,2026-01-01,,2026-05-16 22:28:36,2026-05-15 16:43:27
3220000,202632200000802272,서울특별시 강남구청,서울특별시 강남구 개포로118길 60,서울특별시 강남구 일원동 631,생활방범,4,,,30,,02-3423-6771,37.4948,127.0843,2026-01-01,,2026-05-16 22:28:36,2026-05-15 16:43:27
3220000,202632200000802273,서울특별시 강남구청,서울특별시 강남구 개포로138길 38,서울특별시 강남구 일원동 636-8,생활방범,4,,,30,,02-3423-6771,37.4936,127.0862,2026-01-01,,2026-05-16 22:28:36,2026-05-15 16:43:27
3220000,202632200000802274,서울특별시 강남구청,서울특별시 강남구 양재대로53길 19,서울특별시 강남구 일원동 647,생활방범,4,,,30,,02-3423-6771,37.4917,127.0871,2026-01-01,,2026-05-16 22:28:36,2026-05-15 16:43:27
3220000,202632200000802275,서울특별시 강남구청,서울특별시 강남구 양재대로53길 19,서울특별시 강남구 일원동 647,생활방범,5,,,30,,02-3423-6771,37.492,127.0866,2026-01-01,,2026-05-16 22:28:36,2026-05-15 16:43:27
3220000,202632200000802276,서울특별시 강남구청,,서울특별시 강남구 일원동 658,생활방범,3,,,30,,02-3423-6771,37.4914,127.0858,2026-01-01,,2026-05-16 22:28:36,2026-05-15 16:43:27
3220000,202632200000802277,서울특별시 강남구청,서울특별시 강남구 양재대로47길 11,,생활방범,1,,,30,,02-3423-6771,37.4911,127.086,2026-01-01,,2026-05-16 22:28:36,2026-05-15 16:43:27
3220000,202632200000802278,서울특별시 강남구청,서울특별시 강남구 일원로5길 51,서울특별시 강남구 일원동 663-8,생활방범,3,,,30,,02-3423-6771,37.492,127.0845,2026-01-01,,2026-05-16 22:28:36,2026-05-15 16:43:27
3220000,202632200000802279,서울특별시 강남구청,서울특별시 강남구 일원로9길 45,서울특별시 강남구 일원동 665-7,생활방범,1,,,30,,02-3423-6771,37.4905,127.0852,2026-01-01,,2026-05-16 22:28:36,2026-05-15 16:43:27
3220000,202632200000802280,서울특별시 강남구청,서울특별시 강남구 양재대로33길 14,서울특별시 강남구 일원동 679,어린이보호,4,,,30,,02-3423-6771,37.4908,127.0832,2026-01-01,,2026-05-16 22:28:36,2026-05-15 16:43:27
3220000,202632200000802281,서울특별시 강남구청,서울특별시 강남구 양재대로33길 23-12,서울특별시 강남구 일원동 682-12,생활방범,4,,,30,,02-3423-6771,37.4906,127.0818,2026-01-01,,2026-05-16 22:28:36,2026-05-15 16:43:27
3220000,202632200000802282,서울특별시 강남구청,서울특별시 강남구 일원로 7,서울특별시 강남구 일원동 620-10,어린이보호,1,,,30,,02-3423-6771,37.4929,127.0817,2026-01-01,,2026-05-16 22:28:36,2026-05-15 16:43:27
3220000,202632200000802283,서울특별시 강남구청,서울특별시 강남구 일원로9길 76,서울특별시 강남구 일원동 645-12,생활방범,4,,,30,,02-3423-6771,37.491,127.0876,2026-01-01,,2026-05-16 22:28:36,2026-05-15 16:43:27
3220000,202632200000802284,서울특별시 강남구청,서울특별시 강남구 일원로5길 30,서울특별시 강남구 일원동 676,어린이보호,1,,,30,,02-3423-6771,37.4916,127.0832,2026-01-01,,2026-05-16 22:28:36,2026-05-15 16:43:27
3220000,202632200000802285,서울특별시 강남구청,,서울특별시 강남구 일원동 711-3,어린이보호,4,,,30,,02-3423-6771,37.4935,127.0882,2026-01-01,,2026-05-16 22:28:36,2026-05-15 16:43:27
3220000,202632200000802286,서울특별시 강남구청,서울특별시 강남구 개포로136길 22,서울특별시 강남구 일원동 633-9,생활방범,7,,,30,,02-3423-6771,37.4941,127.0855,2026-01-01,,2026-05-16 22:28:36,2026-05-15 16:43:28
3220000,202632200000802287,서울특별시 강남구청,서울특별시 강남구 일원로5길 90,서울특별시 강남구 일원동 643,생활방범,4,,,30,,02-3423-6771,37.4929,127.0867,2026-01-01,,2026-05-16 22:28:36,2026-05-15 16:43:28
3220000,202632200000802288,서울특별시 강남구청,서울특별시 강남구 양재대로39길 15,서울특별시 강남구 일원동 672-2,생활방범,4,,,30,,02-3423-6771,37.4908,127.0842,2026-01-01,,2026-05-16 22:28:36,2026-05-15 16:43:28
3220000,202632200000802289,서울특별시 강남구청,서울특별시 강남구 개포로130길 22,서울특별시 강남구 일원동 629-9,생활방범,4,,,30,,02-3423-6771,37.4939,127.0842,2026-01-01,,2026-05-16 22:28:36,2026-05-15 16:43:28
3220000,202632200000802290,서울특별시 강남구청,,서울특별시 강남구 일원동 711-2,생활방범,4,,,30,,02-3423-6771,37.4907,127.0883,2026-01-01,,2026-05-16 22:28:36,2026-05-15 16:43:28
3220000,202632200000802291,서울특별시 강남구청,,서울특별시 강남구 일원동 711-3,어린이보호,4,,,30,,02-3423-6771,37.4933,127.0873,2026-01-01,,2026-05-16 22:28:36,2026-05-15 16:43:28
3220000,202632200000802292,서울특별시 강남구청,,서울특별시 강남구 일원동 712-4,어린이보호,1,,,30,,02-3423-6771,37.4923,127.0881,2026-01-01,,2026-05-16 22:28:36,2026-05-15 16:43:28
3220000,202632200000802293,서울특별시 강남구청,서울특별시 강남구 개포로 668,서울특별시 강남구 일원동 639-6,생활방범,4,,,30,,02-3423-6771,37.4952,127.0855,2026-01-01,,2026-05-16 22:28:36,2026-05-15 16:43:28
3220000,202632200000802294,서울특별시 강남구청,서울특별시 강남구 개포로116길 21,서울특별시 강남구 일원동 621,어린이보호,5,,,30,,02-3423-6771,37.4923,127.0831,2026-01-01,,2026-05-16 22:28:36,2026-05-15 16:43:28
3220000,202632200000802295,서울특별시 강남구청,,서울특별시 강남구 일원동 712-4,어린이보호,3,,,30,,02-3423-6771,37.4919,127.0882,2026-01-01,,2026-05-16 22:28:36,2026-05-15 16:43:28
3220000,202632200000802296,서울특별시 강남구청,서울특별시 강남구 양재대로37길 18,서울특별시 강남구 일원동 672,어린이보호,5,,,30,,02-3423-6771,37.4908,127.0837,2026-01-01,,2026-05-16 22:28:36,2026-05-15 16:43:28
3220000,202632200000802297,서울특별시 강남구청,서울특별시 강남구 일원로3길 81,서울특별시 강남구 일원동 636-12,어린이보호,3,,,30,,02-3423-6771,37.4931,127.0859,2026-01-01,,2026-05-16 22:28:36,2026-05-15 16:43:28
3220000,202632200000802298,서울특별시 강남구청,서울특별시 강남구 일원로3길 76,서울특별시 강남구 일원동 642-2,어린이보호,1,,,30,,02-3423-6771,37.493,127.0857,2026-01-01,,2026-05-16 22:28:36,2026-05-15 16:43:28
3220000,202632200000802299,서울특별시 강남구청,서울특별시 강남구 양재대로33길 10,서울특별시 강남구 일원동 680-6,어린이보호,2,,,30,,02-3423-6771,37.4901,127.0831,2026-01-01,,2026-05-16 22:28:36,2026-05-15 16:43:28
3220000,202632200000802300,서울특별시 강남구청,서울특별시 강남구 일원로9길 48,서울특별시 강남구 일원동 645,생활방범,4,,,30,,02-3423-6771,37.4902,127.0855,2026-01-01,,2026-05-16 22:28:36,2026-05-15 16:43:28
3220000,202632200000802301,서울특별시 강남구청,서울특별시 강남구 일원로3길 32,서울특별시 강남구 일원동 677-5,어린이보호,3,,,30,,02-3423-6771,37.4919,127.0829,2026-01-01,,2026-05-16 22:28:36,2026-05-15 16:43:28
3220000,202632200000802302,서울특별시 강남구청,서울특별시 강남구 양재대로47길 28,서울특별시 강남구 일원동 655-4,생활방범,3,,,30,,02-3423-6771,37.492,127.086,2026-01-01,,2026-05-16 22:28:36,2026-05-15 16:43:28
3220000,202632200000802303,서울특별시 강남구청,서울특별시 강남구 일원로 35,서울특별시 강남구 일원동 684,어린이보호,4,,,30,,02-3423-6771,37.4908,127.0813,2026-01-01,,2026-05-16 22:28:36,2026-05-15 16:43:28
3220000,202632200000802304,서울특별시 강남구청,서울특별시 강남구 일원로5길 68,서울특별시 강남구 일원동 655,생활방범,5,,,30,,02-3423-6771,37.4925,127.0855,2026-01-01,,2026-05-16 22:28:36,2026-05-15 16:43:28
3220000,202632200000802305,서울특별시 강남구청,서울특별시 강남구 양재대로29길 6,서울특별시 강남구 일원동 686-8,생활방범,4,,,30,,02-3423-6771,37.4896,127.0823,2026-01-01,,2026-05-16 22:28:36,2026-05-15 16:43:28
3220000,202632200000802306,서울특별시 강남구청,서울특별시 강남구 개포로128길 6,서울특별시 강남구 일원동 625-4,생활방범,4,,,30,,02-3423-6771,37.4945,127.0835,2026-01-01,,2026-05-16 22:28:36,2026-05-15 16:43:28
3220000,202632200000802307,서울특별시 강남구청,서울특별시 강남구 개포로140길 14,서울특별시 강남구 일원동 640-4,생활방범,3,,,30,,02-3423-6771,37.4955,127.0858,2026-01-01,,2026-05-16 22:28:36,2026-05-15 16:43:28
3220000,202632200000802308,서울특별시 강남구청,서울특별시 강남구 양재대로41길 18,서울특별시 강남구 일원동 665,생활방범,5,,,30,,02-3423-6771,37.4911,127.0846,2026-01-01,,2026-05-16 22:28:36,2026-05-15 16:43:28
3220000,202632200000802309,서울특별시 강남구청,,서울특별시 강남구 일원동 636,생활방범,4,,,30,,02-3423-6771,37.4934,127.0851,2026-01-01,,2026-05-16 22:28:36,2026-05-15 16:43:28
3220000,202632200000802310,서울특별시 강남구청,,서울특별시 강남구 일원동 620-9,생활방범,4,,,30,,02-3423-6771,37.493,127.0822,2026-01-01,,2026-05-16 22:28:36,2026-05-15 16:43:28
3220000,202632200000802311,서울특별시 강남구청,서울특별시 강남구 개포로118길 26-10,서울특별시 강남구 일원동 620-6,생활방범,3,,,30,,02-3423-6771,37.4933,127.082,2026-01-01,,2026-05-16 22:28:36,2026-05-15 16:43:28
3220000,202632200000802312,서울특별시 강남구청,서울특별시 강남구 일원로5길 19,서울특별시 강남구 일원동 683-18,어린이보호,5,,,30,,02-3423-6771,37.4913,127.0824,2026-01-01,,2026-05-16 22:28:36,2026-05-15 16:43:28
3220000,202632200000802313,서울특별시 강남구청,,서울특별시 강남구 일원동 702-6,생활방범,4,,,30,,02-3423-6771,37.4891,127.082,2026-01-01,,2026-05-16 22:28:36,2026-05-15 16:43:28
3220000,202632200000802314,서울특별시 강남구청,서울특별시 강남구 일원로9길 18,서울특별시 강남구 일원동 687-7,생활방범,4,,,30,,02-3423-6771,37.4896,127.0833,2026-01-01,,2026-05-16 22:28:36,2026-05-15 16:43:28
3220000,202632200000802315,서울특별시 강남구청,서울특별시 강남구 양재대로45길 19,서울특별시 강남구 일원동 661-1,생활방범,5,,,30,,02-3423-6771,37.4912,127.0855,2026-01-01,,2026-05-16 22:28:36,2026-05-15 16:43:28
3220000,202632200000802316,서울특별시 강남구청,서울특별시 강남구 일원로5길 47,서울특별시 강남구 일원동 663-10,어린이보호,4,,,30,,02-3423-6771,37.4921,127.0841,2026-01-01,,2026-05-16 22:28:36,2026-05-15 16:43:28
3220000,202632200000802317,서울특별시 강남구청,서울특별시 강남구 일원로 21,서울특별시 강남구 일원동 617,생활방범,3,,,30,,02-3423-6771,37.4937,127.0801,2026-01-01,,2026-05-16 22:28:36,2026-05-15 16:43:28
3220000,202632200000802318,서울특별시 강남구청,서울특별시 강남구 개포로128길 8,서울특별시 강남구 일원동 625-5,생활방범,3,,,30,,02-3423-6771,37.4942,127.0835,2026-01-01,,2026-05-16 22:28:36,2026-05-15 16:43:28
3220000,202632200000802319,서울특별시 강남구청,,서울특별시 강남구 일원동 635-5,생활방범,3,,,30,,02-3423-6771,37.4937,127.0851,2026-01-01,,2026-05-16 22:28:36,2026-05-15 16:43:28
3220000,202632200000802320,서울특별시 강남구청,,서울특별시 강남구 일원동 702,어린이보호,4,,,30,,02-3423-6771,37.4909,127.0881,2026-01-01,,2026-05-16 22:28:36,2026-05-15 16:43:28
3220000,202632200000802321,서울특별시 강남구청,,서울특별시 강남구 일원동 653-9,생활방범,4,,,30,,02-3423-6771,37.4907,127.0861,2026-01-01,,2026-05-16 22:28:36,2026-05-15 16:43:28
3220000,202632200000802322,서울특별시 강남구청,,서울특별시 강남구 일원동 658,생활방범,4,,,30,,02-3423-6771,37.4915,127.0853,2026-01-01,,2026-05-16 22:28:36,2026-05-15 16:43:28
3220000,202632200000802323,서울특별시 강남구청,,서울특별시 강남구 일원동 676-1,어린이보호,3,,,30,,02-3423-6771,37.4913,127.0834,2026-01-01,,2026-05-16 22:28:36,2026-05-15 16:43:28
3220000,202632200000802324,서울특별시 강남구청,,서울특별시 강남구 일원동 665-2,생활방범,3,,,30,,02-3423-6771,37.4908,127.0852,2026-01-01,,2026-05-16 22:28:36,2026-05-15 16:43:28
3220000,202632200000802325,서울특별시 강남구청,서울특별시 강남구 양재대로39길 29,서울특별시 강남구 일원동 671-3,생활방범,3,,,30,,02-3423-6771,37.4916,127.0838,2026-01-01,,2026-05-16 22:28:36,2026-05-15 16:43:28
3220000,202632200000802326,서울특별시 강남구청,,서울특별시 강남구 일원동 4-49,어린이보호,3,,,30,,02-3423-6771,37.494,127.0868,2026-01-01,,2026-05-16 22:28:36,2026-05-15 16:43:28
3220000,202632200000802327,서울특별시 강남구청,서울특별시 강남구 개포로118길 62,서울특별시 강남구 일원동 631-1,생활방범,4,,,30,,02-3423-6771,37.4949,127.0846,2026-01-01,,2026-05-16 22:28:36,2026-05-15 16:43:28
3220000,202632200000802328,서울특별시 강남구청,서울특별시 강남구 개포로124길 19,서울특별시 강남구 일원동 625-25,생활방범,5,,,30,,02-3423-6771,37.4933,127.0832,2026-01-01,,2026-05-16 22:28:36,2026-05-15 16:43:28
3220000,202632200000802329,서울특별시 강남구청,서울특별시 강남구 개포로120길 57,서울특별시 강남구 일원동 633-3,생활방범,5,,,30,,02-3423-6771,37.4935,127.0844,2026-01-01,,2026-05-16 22:28:36,2026-05-15 16:43:28
3220000,202632200000802330,서울특별시 강남구청,,서울특별시 강남구 일원동 658,생활방범,5,,,30,,02-3423-6771,37.4917,127.0857,2026-01-01,,2026-05-16 22:28:36,2026-05-15 16:43:28
3220000,202632200000802331,서울특별시 강남구청,,서울특별시 강남구 일원동 700-6,생활방범,3,,,30,,02-3423-6771,37.4941,127.0812,2026-01-01,,2026-05-16 22:28:36,2026-05-15 16:43:28
3220000,202632200000802332,서울특별시 강남구청,,서울특별시 강남구 일원동 4-12,생활방범,3,,,30,,02-3423-6771,37.4961,127.0873,2026-01-01,,2026-05-16 22:28:37,2026-05-15 16:43:28
3220000,202632200000802333,서울특별시 강남구청,,서울특별시 강남구 일원동 701-3,어린이보호,2,,,30,,02-3423-6771,37.4935,127.0868,2026-01-01,,2026-05-16 22:28:37,2026-05-15 16:43:28
3220000,202632200000802334,서울특별시 강남구청,서울특별시 강남구 개포로124길 5,서울특별시 강남구 일원동 625,생활방범,4,,,30,,02-3423-6771,37.4943,127.0827,2026-01-01,,2026-05-16 22:28:37,2026-05-15 16:43:28
3220000,202632200000802335,서울특별시 강남구청,서울특별시 강남구 개포로 654,서울특별시 강남구 일원동 624-8,생활방범,4,,,30,,02-3423-6771,37.4951,127.0842,2026-01-01,,2026-05-16 22:28:37,2026-05-15 16:43:28
3220000,202632200000802336,서울특별시 강남구청,서울특별시 강남구 개포로128길 25,서울특별시 강남구 일원동 628,생활방범,3,,,30,,02-3423-6771,37.4936,127.0838,2026-01-01,,2026-05-16 22:28:37,2026-05-15 16:43:28
3220000,202632200000802337,서울특별시 강남구청,서울특별시 강남구 개포로128길 25,서울특별시 강남구 일원동 628,생활방범,1,,,30,,02-3423-6771,37.4936,127.0838,2026-01-01,,2026-05-16 22:28:37,2026-05-15 16:43:28
3220000,202632200000802338,서울특별시 강남구청,서울특별시 강남구 양재대로35길 6,서울특별시 강남구 일원동 673-4,생활방범,2,,,30,,02-3423-6771,37.49,127.0837,2026-01-01,,2026-05-16 22:28:37,2026-05-15 16:43:28
3220000,202632200000802339,서울특별시 강남구청,서울특별시 강남구 양재대로35길 6,서울특별시 강남구 일원동 673-4,생활방범,1,,,30,,02-3423-6771,37.49,127.0837,2026-01-01,,2026-05-16 22:28:37,2026-05-15 16:43:28
3220000,202632200000802340,서울특별시 강남구청,서울특별시 강남구 양재대로33길 13,서울특별시 강남구 일원동 681-3,생활방범,4,,,30,,02-3423-6771,37.4903,127.0829,2026-01-01,,2026-05-16 22:28:37,2026-05-15 16:43:28
3220000,202632200000802341,서울특별시 강남구청,서울특별시 강남구 일원로5길 59,서울특별시 강남구 일원동 656-12,생활방범,4,,,30,,02-3423-6771,37.4924,127.0849,2026-01-01,,2026-05-16 22:28:37,2026-05-15 16:43:28
3220000,202632200000802342,서울특별시 강남구청,서울특별시 강남구 양재대로49길 15,서울특별시 강남구 일원동 653-3,생활방범,3,,,30,,02-3423-6771,37.4914,127.0863,2026-01-01,,2026-05-16 22:28:37,2026-05-15 16:43:28
3220000,202632200000802343,서울특별시 강남구청,서울특별시 강남구 양재대로55길 15,서울특별시 강남구 일원동 644-1,생활방범,3,,,30,,02-3423-6771,37.492,127.0876,2026-01-01,,2026-05-16 22:28:37,2026-05-15 16:43:28
3220000,202632200000802344,서울특별시 강남구청,,서울특별시 강남구 일원동 711-3,생활방범,3,,,30,,02-3423-6771,37.4881,127.1062,2026-01-01,,2026-05-16 22:28:37,2026-05-15 16:43:28
3220000,202632200000802345,서울특별시 강남구청,서울특별시 강남구 일원로 90,서울특별시 강남구 일원동 713,교통단속,1,,,30,,02-3423-6771,37.4855,127.0832,2026-01-01,,2026-05-16 22:28:37,2026-05-15 16:43:28
3220000,202632200000802346,서울특별시 강남구청,,서울특별시 강남구 일원동 734-2,교통단속,1,,,30,,02-3423-6771,37.4825,127.0799,2026-01-01,,2026-05-16 22:28:37,2026-05-15 16:43:28
3220000,202632200000802347,서울특별시 강남구청,,서울특별시 강남구 수서동 800,교통단속,3,,,30,,02-3423-6771,37.4842,127.0945,2026-01-01,,2026-05-16 22:28:37,2026-05-15 16:43:28
3220000,202632200000802348,서울특별시 강남구청,,서울특별시 강남구 수서동 757,교통단속,1,,,30,,02-3423-6771,37.4824,127.0945,2026-01-01,,2026-05-16 22:28:37,2026-05-15 16:43:28
3220000,202632200000802349,서울특별시 강남구청,,서울특별시 강남구 일원동 184-13,교통단속,1,,,30,,02-3423-6771,37.4865,127.0828,2026-01-01,,2026-05-16 22:28:37,2026-05-15 16:43:28
3220000,202632200000802350,서울특별시 강남구청,서울특별시 강남구 광평로34길 25-7,서울특별시 강남구 수서동 591-4,교통단속,1,,,30,,02-3423-6771,37.4827,127.0947,2026-01-01,,2026-05-16 22:28:37,2026-05-15 16:43:28
3220000,202632200000802351,서울특별시 강남구청,,서울특별시 강남구 수서동 746,교통단속,1,,,30,,02-3423-6771,37.4855,127.0874,2026-01-01,,2026-05-16 22:28:37,2026-05-15 16:43:28
3220000,202632200000802352,서울특별시 강남구청,서울특별시 강남구 광평로20길 27,서울특별시 강남구 일원동 736,교통단속,1,,,30,,02-3423-6771,37.4816,127.0866,2026-01-01,,2026-05-16 22:28:37,2026-05-15 16:43:29
3220000,202632200000802353,서울특별시 강남구청,서울특별시 강남구 광평로10길 6,,교통단속,1,,,30,,02-3423-6771,37.4814,127.078,2026-01-01,,2026-05-16 22:28:37,2026-05-15 16:43:29
3220000,202632200000802354,서울특별시 강남구청,서울특별시 강남구 광평로10길 28,,교통단속,2,,,30,,02-3423-6771,37.4809,127.0811,2026-01-01,,2026-05-16 22:28:37,2026-05-15 16:43:29
3220000,202632200000802355,서울특별시 강남구청,서울특별시 강남구 광평로10길 28,,생활방범,1,,,30,,02-3423-6771,37.4809,127.0811,2026-01-01,,2026-05-16 22:28:37,2026-05-15 16:43:29
3220000,202632200000802356,서울특별시 강남구청,서울특별시 강남구 일원로 14길,서울특별시 강남구 일원동 714-2,교통단속,3,,,30,,02-3423-6771,37.4852,127.081,2026-01-01,,2026-05-16 22:28:37,2026-05-15 16:43:29
3220000,202632200000802357,서울특별시 강남구청,서울특별시 강남구 광평로19길 15,서울특별시 강남구 일원동 716,어린이보호,4,,,30,,02-3423-6771,37.4846,127.0865,2026-01-01,,2026-05-16 22:28:37,2026-05-15 16:43:29
3220000,202632200000802358,서울특별시 강남구청,서울특별시 강남구 일원로14길 25,서울특별시 강남구 일원동 719,어린이보호,4,,,30,,02-3423-6771,37.4836,127.0798,2026-01-01,,2026-05-16 22:28:37,2026-05-15 16:43:29
3220000,202632200000802359,서울특별시 강남구청,서울특별시 강남구 광평로1길 9,서울특별시 강남구 일원동 729-8,생활방범,5,,,30,,02-3423-6771,37.4833,127.0779,2026-01-01,,2026-05-16 22:28:37,2026-05-15 16:43:29
3220000,202632200000802360,서울특별시 강남구청,서울특별시 강남구 광평로10길 14-41,서울특별시 강남구 일원동 732-1,생활방범,1,,,30,,02-3423-6771,37.4809,127.0766,2026-01-01,,2026-05-16 22:28:37,2026-05-15 16:43:29
3220000,202632200000802361,서울특별시 강남구청,서울특별시 강남구 광평로10길 14-41,서울특별시 강남구 일원동 732,생활방범,1,,,30,,02-3423-6771,37.4806,127.0784,2026-01-01,,2026-05-16 22:28:37,2026-05-15 16:43:29
3220000,202632200000802362,서울특별시 강남구청,서울특별시 강남구 광평로20길 63,서울특별시 강남구 일원동 738,어린이보호,4,,,30,,02-3423-6771,37.4813,127.0842,2026-01-01,,2026-05-16 22:28:37,2026-05-15 16:43:29
3220000,202632200000802363,서울특별시 강남구청,,서울특별시 강남구 일원동 745,어린이보호,4,,,30,,02-3423-6771,37.4859,127.0861,2026-01-01,,2026-05-16 22:28:37,2026-05-15 16:43:29
3220000,202632200000802364,서울특별시 강남구청,,서울특별시 강남구 수서동 743-2,생활방범,1,,,30,,02-3423-6771,37.4856,127.0911,2026-01-01,,2026-05-16 22:28:37,2026-05-15 16:43:29
3220000,202632200000802365,서울특별시 강남구청,서울특별시 강남구 광평로7길 18,서울특별시 강남구 일원동 720-7,생활방범,3,,,30,,02-3423-6771,37.484,127.0792,2026-01-01,,2026-05-16 22:28:37,2026-05-15 16:43:29
